epoch,loss
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
10.0,0.014405724492557092
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
20.0,0.012061583693019228
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
30.0,0.011174699160473697
